target_id	length	eff_length	est_counts	tpm
ENSMUST00000103320.2	353	174	1	25.9537
ENSMUST00000103321.2	359	180	1	25.0886
ENSMUST00000103322.2	362	183	1	24.6773
ENSMUST00000103323.2	348	169	1	26.7216
ENSMUST00000103324.2	347	168	1	26.8806
ENSMUST00000200406.1	339	160	1	28.2247
ENSMUST00000199510.4	353	174	1	25.9537
ENSMUST00000103325.2	350	171	1	26.4091
ENSMUST00000168090.2	362	183	1	24.6773
ENSMUST00000103326.2	359	180	1	25.0886
ENSMUST00000196839.4	347	168	1	26.8806
ENSMUST00000103327.2	344	165	1	27.3694
ENSMUST00000103328.2	347	168	1	26.8806
ENSMUST00000198735.1	347	168	2	53.7613
ENSMUST00000103329.2	287	108	0	0
ENSMUST00000103330.1	347	168	1	26.8806
ENSMUST00000196863.1	347	168	1	26.8806
ENSMUST00000183936.1	344	165	1	27.3694
ENSMUST00000103332.1	351	172	1	26.2555
ENSMUST00000103333.3	358	179	1	25.2288
ENSMUST00000103334.3	352	173	1	26.1038
ENSMUST00000199143.4	338	159	1	28.4022
ENSMUST00000103335.2	335	156	1	28.9484
ENSMUST00000103336.1	362	183	1	24.6773
ENSMUST00000193936.1	357	178	2	50.741
ENSMUST00000179796.1	297	118	0	0
ENSMUST00000198756.1	353	174	1	25.9537
ENSMUST00000103489.1	357	178	1	25.3705
ENSMUST00000193397.1	357	178	1	25.3705
ENSMUST00000195037.1	359	180	1	25.0886
ENSMUST00000103492.1	359	180	1	25.0886
ENSMUST00000103493.2	351	172	1	26.2555
ENSMUST00000200454.1	343	164	1	27.5363
ENSMUST00000103337.2	340	161	1	28.0494
ENSMUST00000114212.3	347	168	1	26.8806
ENSMUST00000103339.1	347	168	1	26.8806
ENSMUST00000197966.1	358	179	2	50.4575
ENSMUST00000103340.2	290	111	0	0
ENSMUST00000103341.3	348	169	1	26.7216
ENSMUST00000103342.3	358	179	1	25.2288
ENSMUST00000191803.1	351	172	2	52.511
ENSMUST00000103494.1	294	115	0	0
ENSMUST00000103343.3	358	179	1	25.2288
ENSMUST00000103495.2	359	180	1	25.0886
ENSMUST00000103496.3	351	172	1	26.2555
ENSMUST00000103344.2	358	179	1	25.2288
ENSMUST00000103346.2	352	173	1	26.1038
ENSMUST00000195337.1	354	175	1	25.8054
ENSMUST00000103497.1	351	172	1	26.2555
ENSMUST00000193893.5	351	172	1	26.2555
ENSMUST00000103498.2	348	169	1	26.7216
ENSMUST00000196201.1	352	173	1	26.1038
ENSMUST00000101325.3	288	109	1	41.4307
ENSMUST00000103348.2	348	169	1	26.7216
ENSMUST00000103349.1	348	169	1	26.7216
ENSMUST00000103350.2	352	173	1	26.1038
ENSMUST00000196595.1	352	173	2	52.2075
ENSMUST00000103351.2	286	107	0	0
ENSMUST00000198345.1	352	173	1	26.1038
ENSMUST00000177795.1	288	109	1	41.4307
ENSMUST00000199160.1	352	173	2	52.2075
ENSMUST00000103353.2	284	105	0	0
ENSMUST00000103354.2	352	173	1	26.1038
ENSMUST00000191801.1	351	172	1	26.2555
ENSMUST00000197448.1	358	179	2	50.4575
ENSMUST00000103355.2	292	113	0	0
ENSMUST00000103356.3	358	179	1	25.2288
ENSMUST00000103357.3	352	173	1	26.1038
ENSMUST00000103751.2	370	191	1	23.6437
ENSMUST00000103359.2	352	173	1	26.1038
ENSMUST00000197518.1	351	172	1	26.2555
ENSMUST00000103752.2	348	169	1	26.7216
ENSMUST00000199437.1	352	173	1	26.1038
ENSMUST00000177697.1	288	109	1	41.4307
ENSMUST00000198328.1	358	179	2	50.4575
ENSMUST00000166380.1	292	113	0	0
ENSMUST00000103345.3	358	179	1	25.2288
ENSMUST00000103363.1	352	173	1	26.1038
ENSMUST00000103364.2	347	168	1	26.8806
ENSMUST00000103365.2	347	168	1	26.8806
ENSMUST00000103366.2	347	168	1	26.8806
ENSMUST00000103367.2	347	168	1	26.8806
ENSMUST00000103368.2	347	168	1	26.8806
ENSMUST00000103369.1	347	168	1	26.8806
ENSMUST00000197290.1	347	168	2	53.7613
ENSMUST00000103370.2	287	108	0	0
ENSMUST00000198880.4	347	168	1	26.8806
ENSMUST00000103371.2	344	165	1	27.3694
ENSMUST00000103372.2	347	168	1	26.8806
ENSMUST00000200160.4	341	162	1	27.8762
ENSMUST00000103373.2	344	165	1	27.3694
ENSMUST00000197820.4	362	183	1	24.6773
ENSMUST00000103374.2	359	180	1	25.0886
ENSMUST00000196959.1	365	186	1	24.2793
ENSMUST00000197429.4	365	186	1	24.2793
ENSMUST00000103376.2	362	183	1	24.6773
ENSMUST00000103377.2	347	168	1	26.8806
ENSMUST00000103378.2	365	186	1	24.2793
ENSMUST00000197371.1	347	168	1	26.8806
ENSMUST00000103379.2	344	165	1	27.3694
ENSMUST00000197525.1	365	186	2	48.5586
ENSMUST00000103380.2	305	126	0	0
ENSMUST00000197272.1	360	181	2	49.9
ENSMUST00000103381.2	300	121	0	0
ENSMUST00000103382.1	371	192	1	23.5206
ENSMUST00000103383.2	347	168	1	26.8806
ENSMUST00000103384.1	365	186	1	24.2793
ENSMUST00000196275.1	344	165	1	27.3694
ENSMUST00000103386.2	347	168	1	26.8806
ENSMUST00000103387.2	362	183	1	24.6773
ENSMUST00000103388.3	347	168	1	26.8806
ENSMUST00000196599.1	365	186	2	48.5586
ENSMUST00000103389.2	305	126	0	0
ENSMUST00000103390.2	370	191	1	23.6437
ENSMUST00000103391.3	347	168	1	26.8806
ENSMUST00000195945.1	365	186	1	24.2793
ENSMUST00000103392.2	362	183	1	24.6773
ENSMUST00000103393.1	347	168	1	26.8806
ENSMUST00000103394.1	347	168	1	26.8806
ENSMUST00000198184.1	359	180	2	50.1772
ENSMUST00000103395.1	287	108	0	0
ENSMUST00000103396.1	359	180	1	25.0886
ENSMUST00000196940.1	359	180	1	25.0886
ENSMUST00000103397.2	356	177	1	25.5138
ENSMUST00000103398.1	359	180	1	25.0886
ENSMUST00000197560.1	359	180	2	50.1772
ENSMUST00000103399.2	299	120	0	0
ENSMUST00000103400.2	359	180	1	25.0886
ENSMUST00000103401.2	359	180	1	25.0886
ENSMUST00000103402.1	359	180	1	25.0886
ENSMUST00000103403.2	359	180	1	25.0886
ENSMUST00000103404.1	359	180	1	25.0886
ENSMUST00000166255.1	278	99	1	45.6156
ENSMUST00000095364.2	294	115	1	39.2691
ENSMUST00000103301.2	359	180	1	25.0886
ENSMUST00000167638.1	352	173	1	26.1038
ENSMUST00000103708.1	58	3.65937	0	0
ENSMUST00000103709.1	67	3.88332	0	0
ENSMUST00000103710.1	58	3.65937	0	0
ENSMUST00000103711.1	61	3.73072	0	0
ENSMUST00000103712.1	61	3.73072	0	0
ENSMUST00000103713.1	67	3.88332	0	0
ENSMUST00000103714.1	61	3.73072	0	0
ENSMUST00000103715.1	61	3.73072	0	0
ENSMUST00000103716.2	58	3.65937	0	0
ENSMUST00000103717.2	64	3.8053	0	0
ENSMUST00000103718.1	61	3.73072	0	0
ENSMUST00000103719.1	61	3.73072	0	0
ENSMUST00000103720.1	58	3.65937	0	0
ENSMUST00000103721.2	59	3.6828	0	0
ENSMUST00000103722.1	61	3.73072	0	0
ENSMUST00000103723.1	67	3.88332	0	0
ENSMUST00000103724.1	64	3.8053	0	0
ENSMUST00000103725.1	61	3.73072	0	0
ENSMUST00000103726.1	61	3.73072	0	0
ENSMUST00000103728.1	58	3.65937	0	0
ENSMUST00000103729.1	58	3.65937	0	0
ENSMUST00000103730.1	61	3.73072	0	0
ENSMUST00000103731.1	58	3.65937	0	0
ENSMUST00000103733.1	61	3.73072	0	0
ENSMUST00000103734.1	64	3.8053	0	0
ENSMUST00000103735.1	64	3.8053	0	0
ENSMUST00000103736.1	64	3.8053	0	0
ENSMUST00000103737.2	68	3.91013	0	0
ENSMUST00000103738.1	67	3.88332	0	0
ENSMUST00000103682.2	52	3.52559	0	0
ENSMUST00000103683.1	61	3.73072	0	0
ENSMUST00000197589.1	62	3.75521	0	0
ENSMUST00000103687.1	64	3.8053	0	0
ENSMUST00000196977.1	64	3.8053	0	0
ENSMUST00000103689.1	64	3.8053	0	0
ENSMUST00000103690.1	67	3.88332	0	0
ENSMUST00000103691.1	67	3.88332	0	0
ENSMUST00000103693.1	64	3.8053	0	0
ENSMUST00000199452.1	64	3.8053	0	0
ENSMUST00000200046.1	61	3.73072	0	0
ENSMUST00000197949.1	58	3.65937	0	0
ENSMUST00000103696.1	65	3.83091	0	0
ENSMUST00000103697.1	64	3.8053	0	0
ENSMUST00000103698.1	61	3.73072	0	0
ENSMUST00000103699.1	58	3.65937	0	0
ENSMUST00000103700.1	64	3.8053	0	0
ENSMUST00000103701.1	57	3.63627	0	0
ENSMUST00000103702.1	61	3.73072	0	0
ENSMUST00000103703.1	64	3.8053	0	0
ENSMUST00000103704.1	64	3.8053	0	0
ENSMUST00000103705.1	61	3.73072	0	0
ENSMUST00000103706.1	67	3.88332	0	0
ENSMUST00000103707.1	58	3.65937	0	0
ENSMUST00000103284.1	49	3.46281	0	0
ENSMUST00000103285.1	49	3.46281	0	0
ENSMUST00000192366.1	52	3.52559	0	0
ENSMUST00000103287.1	52	3.52559	0	0
ENSMUST00000103288.1	52	3.52559	0	0
ENSMUST00000103289.1	55	3.59105	0	0
ENSMUST00000193061.1	46	3.40257	0	0
ENSMUST00000103293.1	52	3.52559	0	0
ENSMUST00000103294.1	52	3.52559	0	0
ENSMUST00000103295.1	49	3.46281	0	0
ENSMUST00000103296.1	49	3.46281	0	0
ENSMUST00000103297.1	49	3.46281	0	0
ENSMUST00000103298.1	49	3.46281	0	0
ENSMUST00000200495.1	61	3.73072	0	0
ENSMUST00000103562.2	61	3.73072	0	0
ENSMUST00000197113.1	61	3.73072	0	0
ENSMUST00000184430.1	61	3.73072	0	0
ENSMUST00000082421.1	1144	965	1	4.67974
ENSMUST00000082419.1	519	340	1	13.2822
ENSMUST00000082418.1	1824	1645	1	2.74526
ENSMUST00000082414.1	1378	1199	1	3.76643
ENSMUST00000084013.1	297	118	1	38.2708
ENSMUST00000082411.1	348	169	1	26.7216
ENSMUST00000082409.1	784	605	1	7.46438
ENSMUST00000082408.1	681	502	1	8.99591
ENSMUST00000082407.1	204	29.2345	1	154.473
ENSMUST00000082405.1	684	505	1	8.94247
ENSMUST00000082402.1	1545	1366	1	3.30597
ENSMUST00000082396.1	1038	859	1	5.25722
ENSMUST00000082392.1	957	778	1	5.80456
ENSMUST00000104928.1	1041	862	1	5.23892
ENSMUST00000179532.1	1497	1318	1	3.42637
ENSMUST00000177905.1	363	184	1	24.5432
ENSMUST00000107987.9	390	211	0	0
ENSMUST00000111423.2	426	247	1	18.2832
ENSMUST00000178318.1	1446	1267	1	3.56428
ENSMUST00000073468.4	948	769	1	5.8725
ENSMUST00000179623.1	309	130	1	34.7381
ENSMUST00000178992.1	459	280	1	16.1284
ENSMUST00000115928.2	366	187	1	24.1495
ENSMUST00000099050.3	669	490	1	9.21622
ENSMUST00000109160.2	258	79.0036	1	57.1613
ENSMUST00000078827.2	891	712	1	6.34263
ENSMUST00000178291.1	1224	1045	1	4.32148
ENSMUST00000108743.1	207	31.3862	1	143.883
ENSMUST00000177665.1	1500	1321	1	3.41858
ENSMUST00000092094.1	66	3.85692	0	0
ENSMUST00000179211.1	366	187	1	24.1495
ENSMUST00000179075.1	312	133	1	33.9545
ENSMUST00000178882.1	909	730	1	6.18623
ENSMUST00000177565.1	3801	3622	1	1.24681
ENSMUST00000169859.1	99	5.00576	0	0
ENSMUST00000112755.2	1662	1483	1	3.04514
ENSMUST00000178898.1	135	7.48819	0	0
ENSMUST00000177582.1	1446	1267	1	3.56428
ENSMUST00000163881.1	72	4.02165	0	0
ENSMUST00000115821.2	237	58.1281	1	77.6896
ENSMUST00000177817.1	681	502	1	8.99591
ENSMUST00000171980.1	69	3.93736	0	0
ENSMUST00000168292.1	957	778	1	5.80456
ENSMUST00000177783.1	903	724	1	6.2375
ENSMUST00000063574.6	972	793	1	5.69477
ENSMUST00000085094.3	201	27.2129	1	165.949
ENSMUST00000181745.1	381	202	0.769406	17.201
ENSMUST00000089098.1	159	10.9088	0	0
ENSMUST00000171515.1	66	3.85692	0	0
ENSMUST00000038973.6	924	745	1	6.06168
ENSMUST00000115154.10	945	766	1	5.89549
ENSMUST00000180542.1	351	172	1	26.2555
ENSMUST00000115904.3	312	133	1	33.9545
ENSMUST00000167981.2	255	76.0064	1	59.4154
ENSMUST00000179133.1	336	157	1	28.764
ENSMUST00000098874.3	1497	1318	1	3.42637
ENSMUST00000180119.1	372	193	1	23.3987
ENSMUST00000050753.3	492	313	1	14.428
ENSMUST00000167618.1	69	3.93736	0	0
ENSMUST00000107486.1	126	6.66748	0	0
ENSMUST00000099684.3	504	325	1	13.8952
ENSMUST00000096511.4	282	103	1	43.8442
ENSMUST00000099245.1	486	307	1	14.7099
ENSMUST00000100848.2	216	38.5618	1	117.11
ENSMUST00000177921.1	1500	1321	1	3.41858
ENSMUST00000086238.2	69	3.93736	0	0
ENSMUST00000179253.1	1299	1120	1	4.0321
ENSMUST00000105596.1	60	3.70659	0	0
ENSMUST00000110441.1	120	6.21	0	0
ENSMUST00000169818.2	234	55.1953	1	81.8177
ENSMUST00000177979.1	903	724	1	6.2375
ENSMUST00000026239.6	1722	1543	1	2.92673
ENSMUST00000113257.1	54	3.56892	0	0
ENSMUST00000178050.1	543	364	1	12.4065
ENSMUST00000178296.1	1446	1267	1	3.56428
ENSMUST00000112589.2	117	6.00353	0	0
ENSMUST00000077235.3	1008	829	1	5.44747
ENSMUST00000177668.1	1215	1036	1	4.35902
ENSMUST00000164042.2	1113	934	1	4.83506
ENSMUST00000179972.1	1443	1264	1	3.57274
ENSMUST00000179700.1	1080	901	1	5.01215
ENSMUST00000151376.2	651	472	1	9.56769
ENSMUST00000178970.7	933	754	1	5.98932
ENSMUST00000099422.4	903	724	0.524934	3.27428
ENSMUST00000096791.11	2427	2248	1.47507	2.96322
ENSMUST00000071277.13	2220	2041	1	2.21262
ENSMUST00000179115.1	2325	2146	1	2.10436
ENSMUST00000178559.1	543	364	1	12.4065
ENSMUST00000179056.1	1083	904	1	4.99552
ENSMUST00000093494.5	354	175	1	25.8054
ENSMUST00000177616.1	87	4.51079	0	0
ENSMUST00000167421.1	66	3.85692	0	0
ENSMUST00000099556.1	855	676	1	6.6804
ENSMUST00000178603.1	366	187	1	24.1495
ENSMUST00000155807.2	675	496	1	9.10474
ENSMUST00000177969.1	681	502	1	8.99591
ENSMUST00000092165.4	156	10.3458	0	0
ENSMUST00000171360.2	615	436	1.5	15.5365
ENSMUST00000178723.1	1395	1216	1	3.71377
ENSMUST00000111844.1	84	4.40283	0	0
ENSMUST00000166589.1	57	3.63627	0	0
ENSMUST00000178428.1	543	364	1	12.4065
ENSMUST00000088080.2	135	7.48819	0	0
ENSMUST00000179140.7	1446	1267	1	3.56428
ENSMUST00000164489.2	855	676	1	6.6804
ENSMUST00000097490.4	1080	901	1	5.01215
ENSMUST00000002733.6	1527	1348	1	3.35011
ENSMUST00000114890.2	75	4.11003	0	0
ENSMUST00000165700.1	27	3.07115	0	0
ENSMUST00000179240.1	1299	1120	1	4.0321
ENSMUST00000177826.1	534	355	1	12.721
ENSMUST00000180521.1	462	283	1	15.9574
ENSMUST00000166899.2	1017	838	1	5.38896
ENSMUST00000179470.1	123	6.43085	0	0
ENSMUST00000115931.2	255	76.0064	1	59.4154
ENSMUST00000164667.1	411	232	1	19.4653
ENSMUST00000177991.1	1443	1264	1	3.57274
ENSMUST00000118540.2	327	148	1	30.5132
ENSMUST00000112062.1	69	3.93736	0	0
ENSMUST00000085330.4	117	6.00353	0	0
ENSMUST00000177853.1	1221	1042	0	0
ENSMUST00000177579.1	543	364	1	12.4065
ENSMUST00000178569.1	1083	904	1	4.99552
ENSMUST00000085949.4	93	4.74468	0	0
ENSMUST00000105038.2	483	304	1	14.8551
ENSMUST00000023262.5	315	136	1	33.2055
ENSMUST00000179900.1	543	364	1	12.4065
ENSMUST00000179644.1	1710	1531	1	2.94967
ENSMUST00000178519.1	543	364	1	12.4065
ENSMUST00000066954.1	306	127	1	35.5587
ENSMUST00000076791.3	417	238	1	18.9746
ENSMUST00000079663.6	402	223	1	20.2509
ENSMUST00000178391.1	645	466	1	9.69088
ENSMUST00000027736.12	2379	2200	1.2148	2.49362
ENSMUST00000113255.1	54	3.56892	0	0
ENSMUST00000178689.1	543	364	1	12.4065
ENSMUST00000165626.1	87	4.51079	0	0
ENSMUST00000166227.2	36	3.21825	0	0
ENSMUST00000180627.1	93	4.74468	0	0
ENSMUST00000104994.2	102	5.14791	0	0
ENSMUST00000106852.1	120	6.21	0	0
ENSMUST00000067987.1	309	130	1	34.7381
ENSMUST00000178765.1	402	223	1	20.2509
ENSMUST00000179146.1	1218	1039	1	4.34644
ENSMUST00000180105.1	261	82.002	1	55.0712
ENSMUST00000112956.1	99	5.00576	0	0
ENSMUST00000165358.1	45	3.38302	0	0
ENSMUST00000168858.1	45	3.38302	0	0
ENSMUST00000178312.1	1500	1321	1	3.41858
ENSMUST00000110225.1	60	3.70659	0	0
ENSMUST00000170892.1	72	4.02165	0	0
ENSMUST00000179355.1	1083	904	1	4.99552
ENSMUST00000179346.1	168	12.9312	0	0
ENSMUST00000075573.6	684	505	1	8.94247
ENSMUST00000177601.1	645	466	1	9.69088
ENSMUST00000177875.7	675	496	1	9.10474
ENSMUST00000179982.1	681	502	1	8.99591
ENSMUST00000099051.10	639	460	1	9.81728
ENSMUST00000099042.3	669	490	1	9.21622
ENSMUST00000179264.1	672	493	1	9.16014
ENSMUST00000179839.7	681	502	1	8.99591
ENSMUST00000099056.3	669	490	1	9.21622
ENSMUST00000178837.1	909	730	1	6.18623
ENSMUST00000166353.1	228	49.4247	1	91.3703
ENSMUST00000177676.1	1083	904	1	4.99552
ENSMUST00000110576.3	1218	1039	1	4.34644
ENSMUST00000178907.1	453	274	1	16.4816
ENSMUST00000178335.1	837	658	1	6.86314
ENSMUST00000178645.1	366	187	1	24.1495
ENSMUST00000113205.1	57	3.63627	0	0
ENSMUST00000180303.1	1446	1267	1	3.56428
ENSMUST00000086274.2	360	181	1	24.95
ENSMUST00000106703.1	144	8.51793	0	0
ENSMUST00000098585.3	432	253	2	35.6992
ENSMUST00000179436.1	243	64.0516	1	70.5048
ENSMUST00000043484.7	765	586	1	7.7064
ENSMUST00000115907.2	264	85.0011	0.747015	39.6875
ENSMUST00000099666.2	312	133	1	33.9545
ENSMUST00000096862.4	372	193	1	23.3987
ENSMUST00000086887.1	201	27.2129	1	165.949
ENSMUST00000089304.1	60	3.70659	0	0
ENSMUST00000096145.4	165	12.1958	0	0
ENSMUST00000167906.2	90	4.62459	0	0
ENSMUST00000181545.1	414	235	1	19.2168
ENSMUST00000106431.1	72	4.02165	0	0
ENSMUST00000026256.8	903	724	1	6.2375
ENSMUST00000177667.1	903	724	1	6.2375
ENSMUST00000179880.1	1083	904	1	4.99552
ENSMUST00000163472.2	300	121	1	37.3219
ENSMUST00000166681.1	48	3.44246	0	0
ENSMUST00000178641.1	672	493	1	9.16014
ENSMUST00000072133.4	255	76.0064	1	59.4154
ENSMUST00000095186.2	360	181	1	24.95
ENSMUST00000177562.1	366	187	1	24.1495
ENSMUST00000181321.1	285	106	1	42.6033
ENSMUST00000181601.1	462	283	1	15.9574
ENSMUST00000109987.1	90	4.62459	0	0
ENSMUST00000097466.2	408	229	1	19.7203
ENSMUST00000099418.2	714	535	1	8.44103
ENSMUST00000099046.3	681	502	1	8.99591
ENSMUST00000179284.1	543	364	1	12.4065
ENSMUST00000080253.4	897	718	1	6.28962
ENSMUST00000179522.1	543	364	1	12.4065
ENSMUST00000178750.1	399	220	1	20.527
ENSMUST00000081471.2	171	13.7365	0	0
ENSMUST00000178337.1	1446	1267	1	3.56428
ENSMUST00000178327.1	1446	1267	1	3.56428
ENSMUST00000051100.6	663	484	1	9.33047
ENSMUST00000178081.1	402	223	1	20.2509
ENSMUST00000087348.3	198	25.324	1	178.327
ENSMUST00000179715.1	366	187	1	24.1495
ENSMUST00000178832.1	123	6.43085	0	0
ENSMUST00000180040.1	1083	904	1	4.99552
ENSMUST00000178024.1	420	241	1	18.7384
ENSMUST00000179627.1	552	373	1	12.1071
ENSMUST00000098592.2	336	157	1	28.764
ENSMUST00000007433.4	381	202	1	22.3562
ENSMUST00000178033.4	381	202	1	22.3562
ENSMUST00000086549.1	324	145	0.851856	26.5306
ENSMUST00000098935.1	519	340	1	13.2822
ENSMUST00000178039.1	90	4.62459	0	0
ENSMUST00000179219.1	543	364	1	12.4065
ENSMUST00000043711.8	252	73.0112	1	61.8529
ENSMUST00000179544.1	51	3.50437	0	0
ENSMUST00000099049.3	675	496	1	9.10474
ENSMUST00000179272.1	675	496	1	9.10474
ENSMUST00000099047.3	681	502	1	8.99591
ENSMUST00000115822.1	63	3.78007	0	0
ENSMUST00000178787.1	63	3.78007	0	0
ENSMUST00000179935.1	1422	1243	1	3.6331
ENSMUST00000099683.1	660	481	1	9.38867
ENSMUST00000111214.3	1860	1681	1	2.68647
ENSMUST00000034713.8	2589	2410	1	1.87384
ENSMUST00000213114.1	2433	2254	1	2.00353
ENSMUST00000121598.7	1107	928	1	4.86632
ENSMUST00000214202.1	415	236	1	19.1354
ENSMUST00000215458.1	338	159	1	28.4022
ENSMUST00000215187.1	144	8.51793	0	0
ENSMUST00000213878.1	348	169	1	26.7216
ENSMUST00000034584.3	1107	928	1	4.86632
ENSMUST00000208183.2	4548	4369	2	2.06727
ENSMUST00000238383.1	1398	1219	1	3.70463
ENSMUST00000189398.7	1404	1225	1	3.68649
ENSMUST00000191333.7	1548	1369	1	3.29872
ENSMUST00000187653.7	3636	3457	1	1.30632
ENSMUST00000061512.4	3936	3757	0	0
ENSMUST00000229130.1	471	292	1.33333	20.6208
ENSMUST00000096350.10	471	292	1.33333	20.6208
ENSMUST00000163691.2	471	292	1.33333	20.6208
ENSMUST00000229285.1	303	124	0	0
ENSMUST00000038174.7	1215	1036	2	8.71805
ENSMUST00000209299.1	91	4.6639	0	0
ENSMUST00000074615.6	312	133	1	33.9545
ENSMUST00000192664.5	891	712	1	6.34263
ENSMUST00000195717.5	4737	4558	1.01148	1.00215
ENSMUST00000194727.5	4767	4588	1.0114	0.995518
ENSMUST00000192927.5	2364	2185	1	2.0668
ENSMUST00000195433.5	291	112	1.85796	74.9148
ENSMUST00000192991.1	1041	862	1	5.23892
ENSMUST00000194371.1	475	296	1	15.2566
ENSMUST00000192961.5	711	532	1.10768	9.40272
ENSMUST00000194263.2	274	95.0001	0	0
ENSMUST00000057037.12	4737	4558	1.01148	1.00215
ENSMUST00000025663.7	4152	3973	1.1132	1.26533
ENSMUST00000237802.1	583	404	0.773606	8.64744
ENSMUST00000096194.8	4152	3973	1.1132	1.26533
ENSMUST00000113627.3	396	217	1	20.8108
ENSMUST00000029007.2	513	334	1	13.5208
ENSMUST00000044730.11	3240	3061	1	1.47532
ENSMUST00000107586.2	3330	3151	1	1.43318
ENSMUST00000222588.1	2061	1882	0	0
ENSMUST00000223206.1	2367	2188	1	2.06396
ENSMUST00000223033.1	2115	1936	1	2.33262
ENSMUST00000223126.1	2025	1846	1	2.44634
ENSMUST00000065629.5	2265	2086	2	4.32977
ENSMUST00000220738.1	1338	1159	1	3.89642
ENSMUST00000223309.1	1296	1117	1	4.04293
ENSMUST00000231578.1	1560	1381	1	3.27006
ENSMUST00000017975.6	648	469	1	9.62889
ENSMUST00000031653.11	4002	3823	1	1.18126
ENSMUST00000110529.5	2067	1888	1	2.39192
ENSMUST00000001547.7	4362	4183	1	1.0796
ENSMUST00000033597.8	1221	1042	1	4.33392
ENSMUST00000056904.2	3723	3544	1	1.27425
ENSMUST00000058229.5	5580	5401	1	0.836132
ENSMUST00000111321.7	309	130	1	34.7381
ENSMUST00000005824.11	309	130	1	34.7381
ENSMUST00000111320.7	309	130	1	34.7381
ENSMUST00000111319.1	309	130	1	34.7381
ENSMUST00000233635.1	234	55.1953	1	81.8177
ENSMUST00000232886.1	2553	2374	1	1.90225
ENSMUST00000232758.1	2490	2311	1	1.95411
ENSMUST00000166355.2	2562	2383	1	1.89507
ENSMUST00000043296.9	2427	2248	1	2.00887
ENSMUST00000177822.1	501	322	1	14.0247
ENSMUST00000180299.7	2277	2098	1	2.1525
ENSMUST00000178661.7	1821	1642	1	2.75027
ENSMUST00000111778.3	911	732	1	6.16933
ENSMUST00000056198.3	1863	1684	1	2.68168
ENSMUST00000079413.10	1371	1192	1.5	5.68282
ENSMUST00000114792.7	1371	1192	1.5	5.68282
ENSMUST00000233102.1	1371	1192	1.5	5.68282
ENSMUST00000233870.1	747	568	0	0
ENSMUST00000153744.1	573	394	0	0
ENSMUST00000233291.1	282	103	1	43.8442
ENSMUST00000177939.7	1371	1192	1.5	5.68282
ENSMUST00000033683.7	792	613	1	7.36696
ENSMUST00000063641.10	168	12.9312	0	0
ENSMUST00000118064.1	168	12.9312	0	0
ENSMUST00000067853.5	843	664	2	13.6023
ENSMUST00000160374.1	101	5.0996	0	0
ENSMUST00000029653.6	3654	3475	2	2.59911
ENSMUST00000197079.4	2151	1972	0	0
ENSMUST00000199615.4	2028	1849	1	2.44237
ENSMUST00000197713.1	765	586	1	7.7064
ENSMUST00000067485.3	1137	958	1	4.71393
ENSMUST00000081978.9	1389	1210	1	3.73219
ENSMUST00000029810.5	1389	1210	1	3.73219
ENSMUST00000167390.7	1389	1210	1	3.73219
ENSMUST00000180196.7	1389	1210	1	3.73219
ENSMUST00000033598.8	345	166	1	27.2045
ENSMUST00000064759.6	2514	2335	1	1.93403
ENSMUST00000221240.1	1608	1429	1	3.16022
ENSMUST00000110113.2	1566	1387	1	3.25591
ENSMUST00000221305.1	726	547	1	8.25585
ENSMUST00000162046.2	2568	2389	1	1.89031
ENSMUST00000233160.1	1338	1159	1	3.89642
ENSMUST00000233622.1	1503	1324	1	3.41084
ENSMUST00000114873.7	1326	1147	1.15045	4.52954
ENSMUST00000045896.10	1326	1147	1.15045	4.52954
ENSMUST00000232437.1	1326	1147	1.15045	4.52954
ENSMUST00000231669.1	1326	1147	1.15045	4.52954
ENSMUST00000097360.2	1326	1147	1.15045	4.52954
ENSMUST00000231236.1	329	150	0.247743	7.45864
ENSMUST00000114872.8	963	784	1	5.76014
ENSMUST00000060013.3	912	733	1.10895	6.83213
ENSMUST00000139259.1	251	72.0134	0.891052	55.8777
ENSMUST00000010550.11	366	187	1.13293	27.3597
ENSMUST00000199195.2	192	21.9418	0.867066	178.455
ENSMUST00000196273.1	207	31.3862	1	143.883
ENSMUST00000075095.6	2565	2386	1	1.89269
ENSMUST00000233759.1	1758	1579	1	2.86001
ENSMUST00000232985.1	1704	1525	1	2.96128
ENSMUST00000067414.12	5628	5449	1	0.828767
ENSMUST00000190298.7	6297	6118	1	0.738141
ENSMUST00000189252.1	669	490	1	9.21622
ENSMUST00000040599.14	5628	5449	1	0.828767
ENSMUST00000020372.5	171	13.7365	0	0
ENSMUST00000089452.5	933	754	1.05774	6.33517
ENSMUST00000081776.10	933	754	1.05774	6.33517
ENSMUST00000231161.1	219	41.1625	0.884511	97.0399
ENSMUST00000022694.16	1218	1039	1.31425	5.71231
ENSMUST00000110984.3	1152	973	1.34287	6.23264
ENSMUST00000228295.1	1143	964	1	4.68459
ENSMUST00000228001.1	1077	898	1	5.0289
ENSMUST00000228009.1	1152	973	1.34287	6.23264
ENSMUST00000228824.1	1077	898	1	5.0289
ENSMUST00000227331.1	321	142	1	31.8025
ENSMUST00000226543.1	65	3.83091	0	0
ENSMUST00000022695.15	1143	964	1	4.68459
ENSMUST00000177350.7	499	320	0.000670756	0.00946594
ENSMUST00000177483.7	453	274	0	0
ENSMUST00000175714.7	1323	1144	3.14266	12.4057
